Question;Charts_id
Both radius_worst and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both symmetry_se and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both smoothness_se and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both area_se and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both texture_se and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both perimeter_mean and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both texture_mean and perimeter_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both perimeter_worst and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both texture_worst and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both radius_worst and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both symmetry_se and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both smoothness_se and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both area_se and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both perimeter_se and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both perimeter_mean and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both texture_mean and texture_se variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both perimeter_worst and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both texture_worst and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both radius_worst and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both symmetry_se and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both smoothness_se and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
Both area_se and perimeter_mean variables could be used to derive a new variable using a concept hierarchy.;"[""Breast_Cancer_description:{'Records': 569, 'Variables': {'diagnosis': {'Type': 'binary', 'Unique values': array(['M', 'B'], dtype=object)}, 'texture_mean': {'Type': 'numeric', 'Range': [9.71, 39.28]}, 'perimeter_mean': {'Type': 'numeric', 'Range': [43.79, 188.5]}, 'texture_se': {'Type': 'numeric', 'Range': [0.3602, 4.885]}, 'perimeter_se': {'Type': 'numeric', 'Range': [0.757, 21.98]}, 'area_se': {'Type': 'numeric', 'Range': [6.802, 542.2]}, 'smoothness_se': {'Type': 'numeric', 'Range': [0.001713, 0.03113]}, 'symmetry_se': {'Type': 'numeric', 'Range': [0.007882, 0.07895]}, 'radius_worst': {'Type': 'numeric', 'Range': [7.93, 36.04]}, 'texture_worst': {'Type': 'numeric', 'Range': [12.02, 49.54]}, 'perimeter_worst': {'Type': 'numeric', 'Range': [50.41, 251.2]}}, 'Class': 'diagnosis'}""]"
